zip,latitude,longitude,usda_zone,avg_last_frost,avg_first_frost
80536,40.87833,-105.40415,5b,05-01,10-08
80537,40.38364,-105.10349,5b,05-01,10-08
80538,40.43565,-105.08726,5b,05-01,10-08
80540,40.25303,-105.33762,5b,05-01,10-08
80542,40.2345,-104.99747,5b,05-01,10-08
80543,40.33293,-104.85394,5b,05-01,10-08
80544,40.17704,-105.27505,5b,05-01,10-08
80545,40.82499,-105.63525,5a,05-10,10-01
80546,40.52499,-104.85054,5b,05-01,10-08
80547,40.52897,-104.98083,5b,05-01,10-08
80549,40.76226,-105.01233,5b,05-01,10-08
80550,40.47997,-104.90227,5b,05-01,10-08
80601,39.97325,-104.82407,5b,05-01,10-08
80602,39.95899,-104.90892,6a,04-25,10-15
80603,39.94383,-104.62967,5b,05-01,10-08
80610,40.61798,-104.66762,5a,05-10,10-01
80611,40.58144,-104.26915,5a,05-10,10-01
80612,40.88648,-104.87448,5b,05-01,10-08
80615,40.52924,-104.71181,5a,05-10,10-01
80620,40.37802,-104.70357,5b,05-01,10-08
80621,40.09037,-104.79723,5b,05-01,10-08
80622,40.53616,-104.50074,5a,05-10,10-01
80623,40.28319,-104.77878,5a,05-10,10-01
80624,40.48117,-104.5151,5a,05-10,10-01
80631,40.42184,-104.69175,5a,05-10,10-01
80634,40.40785,-104.75498,5b,05-01,10-08
80640,39.8852,-104.88339,5b,05-01,10-08
80642,40.06054,-104.62943,5b,05-01,10-08
80643,40.07824,-104.49916,5b,05-01,10-08
80644,40.36378,-104.51964,5a,05-10,10-01
80645,40.33213,-104.68704,5a,05-10,10-01
80646,40.48243,-104.70542,5b,05-01,10-08
80648,40.74686,-104.76208,5a,05-10,10-01
80649,40.31027,-104.15685,5a,05-10,10-01
80650,40.63724,-104.75847,5b,05-01,10-08
80651,40.22853,-104.84267,5b,05-01,10-08
80652,40.09514,-104.28784,5b,05-01,10-08
80653,40.36593,-104.00612,5a,05-10,10-01
80654,40.1963,-104.07361,5a,05-10,10-01
80701,40.22636,-103.80625,5b,05-01,10-08
80705,40.2708,-103.82915,5a,05-10,10-01
80720,40.1242,-103.18362,5b,05-01,10-08
80721,40.68156,-102.16663,5b,05-01,10-08
80722,40.53158,-103.26151,5b,05-01,10-08
80723,40.23045,-103.60824,5b,05-01,10-08
80726,40.88825,-102.78823,5b,05-01,10-08
80727,40.0869,-102.48265,5b,05-01,10-08
80728,40.6208,-102.84813,5b,05-01,10-08
80729,40.87746,-104.22705,5a,05-10,10-01
80731,40.59391,-102.58831,5b,05-01,10-08
80732,40.9751,-104.30527,5a,05-10,10-01
80733,40.34046,-103.51203,5b,05-01,10-08
80734,40.58295,-102.30451,5b,05-01,10-08
80735,39.70982,-102.24035,6a,04-25,10-15
80736,40.79896,-103.04649,5b,05-01,10-08
80737,40.91693,-102.21858,5b,05-01,10-08
80740,39.72453,-103.38353,5b,05-01,10-08
80741,40.50813,-103.41815,5b,05-01,10-08
80742,40.60387,-103.87807,5a,05-10,10-01
80743,40.21506,-102.95628,5b,05-01,10-08
80744,40.88812,-102.3726,5b,05-01,10-08
80745,40.82595,-103.27669,5b,05-01,10-08
80746,40.61055,-102.4722,5b,05-01,10-08
80747,40.96452,-103.11162,5b,05-01,10-08
80749,40.86845,-102.54595,5b,05-01,10-08
80750,40.38206,-103.60936,5b,05-01,10-08
80751,40.63385,-103.21574,5b,05-01,10-08
80754,40.68603,-103.65736,5b,05-01,10-08
80755,39.94086,-102.36417,5b,05-01,10-08
80757,39.83689,-103.61156,5b,05-01,10-08
80758,40.06473,-102.21336,5b,05-01,10-08
80759,40.16925,-102.69005,5b,05-01,10-08
80801,39.72749,-103.10362,5b,05-01,10-08
80802,38.83481,-102.1746,6a,04-25,10-15
80804,39.31741,-103.24869,5b,05-01,10-08
80805,39.30203,-102.44357,6a,04-25,10-15
80807,39.3124,-102.25094,6a,04-25,10-15
80808,38.97738,-104.32017,5b,05-01,10-08
80809,38.9117,-104.98731,5b,05-01,10-08
80810,38.84698,-102.37913,6a,04-25,10-15
80812,39.64832,-102.88722,5b,05-01,10-08
80813,38.75604,-105.1497,5b,05-01,10-08
80814,38.92734,-105.18746,5b,05-01,10-08
80815,39.34899,-103.07103,5b,05-01,10-08
80816,38.8769,-105.30711,5a,05-10,10-01
80817,38.67401,-104.69627,6a,04-25,10-15
80818,39.38693,-103.48219,5b,05-01,10-08
80819,38.94081,-105.01363,5b,05-01,10-08
80820,38.78384,-105.63616,5b,05-01,10-08
80821,39.02089,-103.48045,5b,05-01,10-08
80822,39.63395,-102.69795,5b,05-01,10-08
80823,38.70997,-103.54469,5b,05-01,10-08
80824,39.65065,-102.52694,5b,05-01,10-08
80825,38.76574,-102.78889,5b,05-01,10-08
80826,39.04143,-103.60485,5b,05-01,10-08
80827,39.03199,-105.46846,5b,05-01,10-08
80828,39.27315,-103.69416,5b,05-01,10-08
80829,38.85366,-104.93485,5b,05-01,10-08
80830,39.08987,-103.89534,5b,05-01,10-08
80831,38.96634,-104.54313,5b,05-01,10-08
80832,39.03427,-104.07125,5b,05-01,10-08
80833,38.69462,-103.96314,5b,05-01,10-08
80834,39.31581,-102.88573,5b,05-01,10-08
80835,39.17283,-104.08793,5b,05-01,10-08
80836,39.29782,-102.59745,6a,04-25,10-15
80840,39.00811,-104.84248,5b,05-01,10-08
80860,38.71934,-105.12429,5b,05-01,10-08
80861,39.36479,-102.75387,6a,04-25,10-15
80862,38.92265,-103.02115,6a,04-25,10-15
80863,38.996,-105.06335,5b,05-01,10-08
80864,38.68807,-104.17321,6a,04-25,10-15
80902,38.94237,-104.80708,6a,04-25,10-15
80903,38.83428,-104.81654,6a,04-25,10-15
80904,38.85056,-104.86481,6a,04-25,10-15
80905,38.83754,-104.83632,6a,04-25,10-15
80906,38.79124,-104.82492,6a,04-25,10-15
80907,38.87369,-104.81869,6a,04-25,10-15
80908,39.03522,-104.69575,5b,05-01,10-08
80909,38.85149,-104.77856,6a,04-25,10-15
80910,38.81304,-104.77158,6a,04-25,10-15
80911,38.74681,-104.7232,6a,04-25,10-15
80913,38.74387,-104.76387,6a,04-25,10-15
80914,38.8192,-104.70118,6a,04-25,10-15
80915,38.85864,-104.70892,6a,04-25,10-15
80916,38.80893,-104.73823,6a,04-25,10-15
80917,38.88839,-104.73975,6a,04-25,10-15
80918,38.91623,-104.76602,6a,04-25,10-15
80919,38.92545,-104.85255,5b,05-01,10-08
80920,38.95237,-104.76701,5b,05-01,10-08
80921,39.04497,-104.83755,5b,05-01,10-08
80922,38.89734,-104.70145,6a,04-25,10-15
80923,38.86,-104.76,6a,04-25,10-15
80924,39.52777,-106.03941,5b,05-01,10-08
80925,38.75825,-104.6555,6a,04-25,10-15
80926,38.65235,-104.87298,6a,04-25,10-15
80927,38.92,-104.67,5b,05-01,10-08
80928,38.62916,-104.45068,6a,04-25,10-15
80929,38.83115,-104.65178,6a,04-25,10-15
80930,38.81143,-104.50403,6a,04-25,10-15
80938,38.9,-104.66,6a,04-25,10-15
80939,38.88,-104.67,6a,04-25,10-15
80951,38.86,-104.76,6a,04-25,10-15
81001,38.28287,-104.57029,6a,04-25,10-15
81003,38.28105,-104.62567,6a,04-25,10-15
81004,38.19734,-104.6331,6a,04-25,10-15
81005,38.23586,-104.66972,6a,04-25,10-15
81006,38.24327,-104.52912,6a,04-25,10-15
81007,38.3336,-104.74329,6a,04-25,10-15
81008,38.3702,-104.61964,6a,04-25,10-15
81019,37.88735,-104.61362,6a,04-25,10-15
81020,37.40004,-104.66016,6a,04-25,10-15
81021,38.41431,-103.37824,5b,05-01,10-08
81022,38.08972,-104.37807,6a,04-25,10-15
81023,38.06942,-104.95609,6a,04-25,10-15
81024,37.22989,-104.71063,6a,04-25,10-15
81025,38.24371,-104.23282,6a,04-25,10-15
81027,37.09548,-103.84302,6a,04-25,10-15
81029,37.13668,-102.5296,6b,04-15,10-22
81030,38.1079,-103.51113,6a,04-25,10-15
81033,38.19363,-103.85543,5b,05-01,10-08
81036,38.46755,-102.80439,6a,04-25,10-15
81039,38.00286,-104.03445,6a,04-25,10-15
81040,37.778,-105.20072,6a,04-25,10-15
81041,37.96268,-102.33025,6a,04-25,10-15
81043,38.11993,-102.21952,6a,04-25,10-15
81044,38.03994,-102.94569,6a,04-25,10-15
81045,38.45313,-103.16965,5b,05-01,10-08
81046,37.27958,-104.35837,6a,04-25,10-15
81047,38.06058,-102.19677,6a,04-25,10-15
81049,37.24263,-103.47108,6a,04-25,10-15
81050,37.99588,-103.54001,6a,04-25,10-15
81052,38.08759,-102.61855,6a,04-25,10-15
81054,38.03744,-103.18631,6a,04-25,10-15
81055,37.49983,-105.02943,6a,04-25,10-15
81057,38.13613,-102.88325,6a,04-25,10-15
81058,38.10759,-103.86848,6a,04-25,10-15
81059,37.51317,-104.02959,6a,04-25,10-15
81062,38.19394,-103.92275,6a,04-25,10-15
81063,38.25319,-103.76209,5b,05-01,10-08
81064,37.3155,-102.95462,6b,04-15,10-22
81067,38.04208,-103.72231,6a,04-25,10-15
81069,37.90976,-104.89892,6a,04-25,10-15
81071,38.44672,-102.24844,6a,04-25,10-15
81073,37.40979,-102.61726,6b,04-15,10-22
81076,38.26144,-103.67101,5b,05-01,10-08
81077,38.01519,-103.62827,6a,04-25,10-15
81081,37.09625,-104.14826,6a,04-25,10-15
81082,37.19188,-104.47809,6a,04-25,10-15
81084,37.56777,-102.39192,6b,04-15,10-22
81087,37.37794,-102.42882,6b,04-15,10-22
81089,37.62107,-104.80456,6a,04-25,10-15
81090,37.34701,-102.26776,6b,04-15,10-22
81091,37.19345,-104.97188,6a,04-25,10-15
81092,38.17924,-102.75161,6a,04-25,10-15
81101,37.4718,-105.83471,4b,05-15,09-22
81120,37.0864,-106.08325,5b,05-01,10-08
81121,37.03913,-107.42271,6b,04-15,10-22
81122,37.32974,-107.59026,6a,04-25,10-15
81123,37.41926,-105.58024,5a,05-10,10-01
81124,37.29197,-106.12085,5a,05-10,10-01
81125,37.7739,-106.08966,5a,05-10,10-01
81126,37.17534,-105.34164,5b,05-01,10-08
81128,37.08653,-106.75491,5b,05-01,10-08
81129,37.10113,-106.02648,5a,05-10,10-01
81130,37.70528,-106.95429,5a,05-10,10-01
81131,37.94577,-105.69706,5a,05-10,10-01
81132,37.73198,-106.39774,5b,05-01,10-08
81133,37.3757,-105.37293,5b,05-01,10-08
81136,37.77989,-105.81264,5a,05-10,10-01
81137,37.09935,-107.64223,6a,04-25,10-15
81138,37.19773,-105.42939,5a,05-10,10-01
81140,37.27411,-106.05178,5b,05-01,10-08
81141,37.14494,-105.90161,5a,05-10,10-01
81143,38.14245,-105.91579,5b,05-01,10-08
81144,37.5695,-106.14946,5a,05-10,10-01
81146,37.62004,-105.73101,5a,05-10,10-01
81147,37.24118,-107.11287,5b,05-01,10-08
81148,37.17158,-105.98648,5a,05-10,10-01
81149,38.12021,-106.22626,5b,05-01,10-08
81151,37.23354,-105.7477,5a,05-10,10-01
81152,37.13446,-105.54778,5b,05-01,10-08
81154,37.67105,-106.63177,5b,05-01,10-08
81155,38.32769,-106.14476,5b,05-01,10-08
81201,38.53346,-106.03468,5b,05-01,10-08
81210,38.77875,-106.62831,5a,05-10,10-01
81211,38.86711,-106.14664,5b,05-01,10-08
81212,38.46421,-105.27973,6a,04-25,10-15
